id,link,text,author,handle,date,month,year
7e17,/HillaryClinton/status/700485273247940609,"It's 2016. Women deserve equal pay. Thanks for leading this effort in Oklahoma, @RepEmilyVirgin & @jdunnington. -Hhttps://twitter.com/RepEmilyVirgin/status/700110430652362752åÊ‰Û_",HillaryClinton,clinton,2016/2/18,Feb,2016
7e17,/HillaryClinton/status/700478265744605184,We cannot back down from breaking the barriers that keep us from living up to our full potential.pic.twitter.com/2Lt322cQ3n,HillaryClinton,clinton,2016/2/18,Feb,2016
7e17,/HillaryClinton/status/700423266410893312,"""She has been truly loyal to President Obama and is the best person to protect & build on his legacy."" ‰ÛÓBill Murphyhttp://hrc.io/211ANHBåÊ",HillaryClinton,clinton,2016/2/18,Feb,2016
7e17,/HillaryClinton/status/700382703200276481,No child should have to live in fear of losing her parents. We need to support DREAMers and keep families together.https://amp.twimg.com/v/b58c0387-9a73-48eb-ae88-6c378702dfb3åÊ‰Û_,HillaryClinton,clinton,2016/2/18,Feb,2016
7e17,/HillaryClinton/status/700317069523427328,We need to face up to the reality of systemic racism and then work to dismantle it.pic.twitter.com/2e7uIDRNTh,HillaryClinton,clinton,2016/2/18,Feb,2016
7e17,/HillaryClinton/status/700169200837529600,We honor Sandra Bland's memory by acting to reform policing practices. Proud to have her mom Geneva on this team.pic.twitter.com/aDNqXUbecH,HillaryClinton,clinton,2016/2/17,Feb,2016
7e17,/HillaryClinton/status/700145508657074177,"Thankful for @Pontifex's visit to the border and call for immigration reform. We need to keep families together, not break them apart.",HillaryClinton,clinton,2016/2/17,Feb,2016
7e17,/HillaryClinton/status/700093957619978240,The inequities that persist in our justice system undermine our shared vision of what America can and should be.pic.twitter.com/4JWUaySa9q,HillaryClinton,clinton,2016/2/17,Feb,2016
7e17,/HillaryClinton/status/699984795053514756,Anyone asking for your vote has to grapple with the reality of inequality in America‰ÛÓand offer real plans to fix it.pic.twitter.com/pplUKyUnrY,HillaryClinton,clinton,2016/2/17,Feb,2016
7e17,/HillaryClinton/status/699954097584279552,No American should work 40 hours/week and still struggle to make ends meet‰ÛÓnot in Alabama and not anywhere else. http://hrc.io/217av3aåÊ -H,HillaryClinton,clinton,2016/2/17,Feb,2016
7e17,/HillaryClinton/status/699801830352523266,These are not only issues of economic inequality‰ÛÓthey are also issues of racial inequality.https://amp.twimg.com/v/ca6c7a5a-ec78-4d13-94b9-942078495879åÊ‰Û_,HillaryClinton,clinton,2016/2/16,Feb,2016
7e17,/HillaryClinton/status/699789058407579648,Something‰Ûªs wrong when the median wealth for black families is a tiny fraction of what it is for white families.http://hrc.io/1oIiCW0åÊ,HillaryClinton,clinton,2016/2/16,Feb,2016
7e17,/HillaryClinton/status/699710951562596355,"""We need to recognize our privilege and practice humility, rather than assume that our experiences are everyone‰Ûªs experiences."" ‰ÛÓHillary",HillaryClinton,clinton,2016/2/16,Feb,2016
7e17,/HillaryClinton/status/699710799200329728,"""White Americans need to do a better job of listening when African Americans talk about the seen & unseen barriers that you face every day.""",HillaryClinton,clinton,2016/2/16,Feb,2016
7e17,/HillaryClinton/status/699710681403232256,"""Ending systemic racism requires contributions from all of us‰ÛÓespecially those of us who haven‰Ûªt experienced it ourselves."" ‰ÛÓHillary",HillaryClinton,clinton,2016/2/16,Feb,2016
7e17,/HillaryClinton/status/699704464429727746,"""I‰Ûªll be the first to admit...I‰Ûªve made my own mistakes; I've walked my own journey. But I believe with all my heart that we can do better.""",HillaryClinton,clinton,2016/2/16,Feb,2016
7e17,/HillaryClinton/status/699704385035759616,"Anyone asking for your vote has a responsibility to grapple with reality‰ÛÓto see things as they actually are, not just as we want them to be.",HillaryClinton,clinton,2016/2/16,Feb,2016
7e17,/HillaryClinton/status/699703477669388289,"""Something‰Ûªs wrong when black kids get arrested for petty crimes but white CEOs get away with fleecing our entire country."" ‰ÛÓHillary",HillaryClinton,clinton,2016/2/16,Feb,2016
7e17,/HillaryClinton/status/699702367533584384,"It‰Ûªs not a coincidence that the Flint water crisis was allowed to happen in a largely black, largely poor community.",HillaryClinton,clinton,2016/2/16,Feb,2016
7e17,/HillaryClinton/status/699687085356126208,"We need a president who will tackle all the issues we face, from systemic racism to LGBT discrimination.https://amp.twimg.com/v/2fba5951-730e-4bc5-9c59-0dfbb345c089åÊ‰Û_",HillaryClinton,clinton,2016/2/16,Feb,2016
7e17,/HillaryClinton/status/699642861638316034,"We need Wall Street and campaign finance reform, but that's not enough. We need to break down barriers that hold back communities of color.",HillaryClinton,clinton,2016/2/16,Feb,2016
7e17,/HillaryClinton/status/699621968535015424,.@POTUS is doing his job by nominating a new Supreme Court justice. Tell Senate Republicans to do theirs:http://hrc.io/216ELLvåÊ,HillaryClinton,clinton,2016/2/16,Feb,2016
699e15,/HillaryClinton/status/699454634872717312,"11 So, a message for Senate Republicans: Fill this vacancy. @POTUS will do his job. Do yours. -H",HillaryClinton,clinton,2016/2/15,Feb,2016
699e15,/HillaryClinton/status/699454271293648896,"10 As for complaints that this is an election year: 1988 was an election year, too‰ÛÓand Justice Kennedy was confirmed 97-0. -H",HillaryClinton,clinton,2016/2/15,Feb,2016
699e15,/HillaryClinton/status/699453832577814529,9 There are 339 days until the next president takes office. The Senate has never taken more than 125 days to vote on a SCOTUS nominee. -H,HillaryClinton,clinton,2016/2/15,Feb,2016
699e15,/HillaryClinton/status/699453434773311490,"8 I have news for Republicans who would put politics over the Constitution: Refusing to do your duty isn‰Ûªt righteous, it's disgraceful. -H",HillaryClinton,clinton,2016/2/15,Feb,2016
699e15,/HillaryClinton/status/699450470776102912,2 The need to fill the Supreme Court vacancy is not an occasion for politics as usual. This has real and urgent stakes for Americans now. -H,HillaryClinton,clinton,2016/2/15,Feb,2016
699e15,/HillaryClinton/status/699449919980072960,"1 Until Jan. 20, 2017, it's @POTUS' job to nominate Supreme Court justices‰ÛÓit's right there in the Constitution. -Hpic.twitter.com/AWV47TRaTw",HillaryClinton,clinton,2016/2/15,Feb,2016
699e15,/HillaryClinton/status/699421429423542276,"Can we get back to politics, please? (Great job, @HamiltonMusical.) #Grammys",HillaryClinton,clinton,2016/2/15,Feb,2016
699e15,/HillaryClinton/status/699302969842495488,"Today, Planned Parenthood re-opens in Colorado Springs‰ÛÓa testament to hope in the face of hostility and violence. http://hrc.io/20WlYG2åÊ -H",HillaryClinton,clinton,2016/2/15,Feb,2016
699e15,/HillaryClinton/status/699053811294466052,"The ability to exercise your reproductive rights should be a reality for all, not just those who can afford it.pic.twitter.com/jmzZaUMSqw",HillaryClinton,clinton,2016/2/14,Feb,2016
699e15,/HillaryClinton/status/699021179458338818,Black families are denied mortgages nearly 3x as often as white families. We need to tear down barriers of systemic racism that still exist.,HillaryClinton,clinton,2016/2/14,Feb,2016
699e15,/HillaryClinton/status/698965742385926144,Obamacare has brought millions of Americans health care they need. They can't wait for promises that can't be kept.https://amp.twimg.com/v/dcb7f4d0-d3f0-4b70-a0ea-5ce2fcb4a642åÊ‰Û_,HillaryClinton,clinton,2016/2/14,Feb,2016
699e15,/HillaryClinton/status/698900574738186241,"Obama is president until Jan. 20, 2017. It's his job to nominate a justice, the Senate has a responsibility to vote.pic.twitter.com/nY2f60Yiso",HillaryClinton,clinton,2016/2/14,Feb,2016
699e15,/HillaryClinton/status/698884889706422273,Happy Valentine‰Ûªs Day!pic.twitter.com/nMpcTIU1Gn,HillaryClinton,clinton,2016/2/14,Feb,2016
699e15,/HillaryClinton/status/698718835403313152,Takeaway from #GOPdebate: We can't let one of these guys rip away the progress we've made. Sign on if you agree:http://hrc.io/1oALbVjåÊ,HillaryClinton,clinton,2016/2/13,Feb,2016
699e15,/HillaryClinton/status/698715383176400896,"If anyone needed a reminder of how important it is to elect a Democratic president, look at the Supreme Court.https://amp.twimg.com/v/9d855093-a5b2-4125-b62e-70c384cac05cåÊ‰Û_",HillaryClinton,clinton,2016/2/13,Feb,2016
699e15,/HillaryClinton/status/698707008946622465,"Demonizing immigrants, dangerous foreign policy proposals, and nonstop bickering‰ÛÓno need to live-tweet #GOPdebate. We've seen enough.",HillaryClinton,clinton,2016/2/13,Feb,2016
699e15,/HillaryClinton/status/698701892868825088,"""All of us Democrats have a responsibility to make sure a Republican doesn‰Ûªt win and rip away all the progress we've made."" ‰ÛÓHillary in CO",HillaryClinton,clinton,2016/2/13,Feb,2016
699e15,/HillaryClinton/status/698701627373547520,"""Elections have consequences. The president has a responsibility to nominate a new justice and the Senate has a responsibility to vote.""",HillaryClinton,clinton,2016/2/13,Feb,2016
699e15,/HillaryClinton/status/698701348213288960,"""Barack Obama is President of the United States until January 20, 2017‰ÛÓthat is a fact, whether the Republicans like it or not."" ‰ÛÓHillary",HillaryClinton,clinton,2016/2/13,Feb,2016
699e15,/HillaryClinton/status/698701161088577540,"""It's outrageous that Republicans...have already pledged to block any [Supreme Court] replacement that President Obama nominates."" ‰ÛÓHillary",HillaryClinton,clinton,2016/2/13,Feb,2016
699e15,/HillaryClinton/status/698675522956607488,Statement on the passing of Supreme Court Justice Antonin Scalia:pic.twitter.com/xazj9dDd5c,HillaryClinton,clinton,2016/2/13,Feb,2016
699e15,/HillaryClinton/status/698652012230135808,There are six Republicans left in the race for the White House‰ÛÓand we can‰Ûªt afford to let any of them near it.http://hrc.io/1O8JD9KåÊ,HillaryClinton,clinton,2016/2/13,Feb,2016
699e15,/HillaryClinton/status/698520592912424960,This is a fight for everyone who's ever been knocked down‰ÛÓbut refused to be knocked out.pic.twitter.com/aDu3WymTib,HillaryClinton,clinton,2016/2/13,Feb,2016
698e15,/HillaryClinton/status/698361309067419649,A socialist feminist on why she'll vote for Hillary:http://hrc.io/1TXXFCqåÊ,HillaryClinton,clinton,2016/2/12,Feb,2016
698e15,/HillaryClinton/status/698239227092406272,"Excited to announce the #ImWithHer concert at Radio City with @katyperry, @eltonofficial, & @AndraDayMusic! Join us:http://hrc.io/1PRWtP5åÊ",HillaryClinton,clinton,2016/2/12,Feb,2016
698e15,/HillaryClinton/status/698198084728193024,"If we solved our problems with Wall Street tomorrow, we'd still have discrimination holding too many Americans back.https://amp.twimg.com/v/65b25ce4-ffd3-4561-930d-d680842dfd24åÊ‰Û_",HillaryClinton,clinton,2016/2/12,Feb,2016
698e15,/HillaryClinton/status/697999576528064512,"""I am not a single-issue candidate and I do not believe we live in a single-issue country."" #DemDebatehttps://amp.twimg.com/v/c1475b49-0336-4813-9364-4bfd2ff69b3aåÊ‰Û_",HillaryClinton,clinton,2016/2/11,Feb,2016
698e15,/HillaryClinton/status/697991481047543808,RT if you agree. #DemDebatepic.twitter.com/3ywlM53h4d,HillaryClinton,clinton,2016/2/11,Feb,2016
698e15,/HillaryClinton/status/697990828145434624,President Obama doesn't get the credit he deserves. His accomplishments shouldn't be up for debate at a #DemDebate.,HillaryClinton,clinton,2016/2/11,Feb,2016
698e15,/HillaryClinton/status/697986100829253632,"Yeah, @BernieSanders‰ÛÓshe's got a *bit* of experience. http://hrc.io/20rNoOEåÊ #DemDebate",HillaryClinton,clinton,2016/2/11,Feb,2016
698e15,/HillaryClinton/status/697984942987472896,A vote in 2002 is not a plan to defeat ISIS in 2016. #DemDebate,HillaryClinton,clinton,2016/2/11,Feb,2016
698e15,/HillaryClinton/status/697984288374050816,There are two candidates on stage at the #DemDebate. Only one is ready to be commander in chief.,HillaryClinton,clinton,2016/2/11,Feb,2016
698e15,/HillaryClinton/status/697981964649762816,"We need to knock down the barriers of racism, sexism, and discrimination holding Americans back. #DemDebatehttps://amp.twimg.com/v/f9d7b048-3a42-48c7-bc56-717f1fd03ff2åÊ‰Û_",HillaryClinton,clinton,2016/2/11,Feb,2016
698e15,/HillaryClinton/status/697976074358145025,"""We are not going to deport 11 or 12 million people in this country."" #DemDebatepic.twitter.com/D44ehaBEmM",HillaryClinton,clinton,2016/2/11,Feb,2016
698e15,/HillaryClinton/status/697974687322787841,"When we talk about criminal justice reform, we also have to talk about jobs, education, and housing. #DemDebatepic.twitter.com/QZyODe2qx3",HillaryClinton,clinton,2016/2/11,Feb,2016
698e15,/HillaryClinton/status/697971311260389377,"We need a leader on women's health‰ÛÓnot just somebody who votes right, but somebody who leads the effort. #DemDebatepic.twitter.com/aQ95ZMmXIG",HillaryClinton,clinton,2016/2/11,Feb,2016
698e15,/HillaryClinton/status/697970268388651009,"""I think we still have some barriers to knock down‰ÛÓthat's why this has been at the core of my campaign."" #DemDebatepic.twitter.com/NcevAjyQPO",HillaryClinton,clinton,2016/2/11,Feb,2016
698e15,/HillaryClinton/status/697963723923787777,Cheering her  on at tonight‰Ûªs #DemDebate? RT this to let her know.pic.twitter.com/tskYBEzr0v,HillaryClinton,clinton,2016/2/11,Feb,2016
698e15,/HillaryClinton/status/697887066059714560,"""More than anyone else in America today, she is prepared to be president...day one."" ‰ÛÓ@repjohnlewishttps://amp.twimg.com/v/96602b4e-5b0e-4ea9-be99-cc164712e922åÊ‰Û_",HillaryClinton,clinton,2016/2/11,Feb,2016
698e15,/HillaryClinton/status/697852256557928448,Let's dispel with this fiction that @POTUS doesn't know what he's doing. He knows exactly what he's doing.http://hrc.io/1PPFU6såÊ,HillaryClinton,clinton,2016/2/11,Feb,2016
698e15,/HillaryClinton/status/697828774533009409,Asking Tamir's family to pay for his ambulance is heartless. Cleveland should drop this fee. http://hrc.io/1RtmTrFåÊ -H,HillaryClinton,clinton,2016/2/11,Feb,2016
698e15,/HillaryClinton/status/697778601282957314,HBCUs graduate the majority of African American teachers in our country. We should support and reward HBCUs and the vital role they play.,HillaryClinton,clinton,2016/2/11,Feb,2016
698e15,/HillaryClinton/status/697599052188426240,We're going to fight for real solutions that make a real difference in people's lives.pic.twitter.com/oLddR41epl,HillaryClinton,clinton,2016/2/10,Feb,2016
698e15,/HillaryClinton/status/697577439296360449,The next president could transform SCOTUS for decades. Whether we fight climate change or sit by is at stake. http://hrc.io/1o02X3yåÊ -H,HillaryClinton,clinton,2016/2/10,Feb,2016
698e15,/HillaryClinton/status/697534634020593664,"It‰Ûªs not whether you get knocked down that matters, it‰Ûªs whether you get back up.https://amp.twimg.com/v/d7ed68a6-e0f4-4e7a-a936-8fecfbfa27d0åÊ‰Û_",HillaryClinton,clinton,2016/2/10,Feb,2016
698e15,/HillaryClinton/status/697506062161879040,"Glowing with pride in Columbia, South Carolina.pic.twitter.com/okVvaglDzz",HillaryClinton,clinton,2016/2/10,Feb,2016
697e15,/HillaryClinton/status/697458033392091136,Fighting to improve the lives of kids and families‰ÛÓand never giving up.https://amp.twimg.com/v/593d15e2-b324-44b3-93c6-b03be5412599åÊ‰Û_,HillaryClinton,clinton,2016/2/10,Feb,2016
697e15,/HillaryClinton/status/697421638716018688,You‰Ûªre the reason we‰Ûªre going to win this nomination and then win this election together.http://hrc.io/1V3tubkåÊ,HillaryClinton,clinton,2016/2/10,Feb,2016
697e15,/HillaryClinton/status/697264255897174016,This is only the beginning. We fought hard for every vote‰ÛÓnow we take this campaign to the entire country. http://hrc.io/1T5Si3fåÊ,HillaryClinton,clinton,2016/2/9,Feb,2016
697e15,/HillaryClinton/status/697260464301064193,"If you‰Ûªre standing with Hillary tonight, let her know.pic.twitter.com/wLwS0T2te2",HillaryClinton,clinton,2016/2/9,Feb,2016
697e15,/HillaryClinton/status/697251888316567554,To everyone who supports this campaign: Thank you. You‰Ûªre the reason we‰Ûªre here. http://hrc.io/1PBehdUåÊhttps://amp.twimg.com/v/d63ff279-eb2a-468f-b8c9-287657745635åÊ‰Û_,HillaryClinton,clinton,2016/2/9,Feb,2016
697e15,/HillaryClinton/status/697245869427552256,Add your name if you're with Hillary and ready to fight twice as hard.http://hrc.io/1QU8VN9åÊ,HillaryClinton,clinton,2016/2/9,Feb,2016
697e15,/HillaryClinton/status/697243406175703040,"""A president has to make sure nothing holds you back‰ÛÓnot debt, not discrimination, not a deck that‰Ûªs always stacked for those at the top.""",HillaryClinton,clinton,2016/2/9,Feb,2016
697e15,/HillaryClinton/status/697242540630790144,"""People are angry. And they have every right to be. But I know they‰Ûªre also hungry. They‰Ûªre hungry for solutions."" ‰ÛÓHillary",HillaryClinton,clinton,2016/2/9,Feb,2016
697e15,/HillaryClinton/status/697239997011922944,"To @BernieSanders, congratulations. To New Hampshire, thank you. And to our volunteers: I‰Ûªm so grateful for what you built. Now, onward. -H",HillaryClinton,clinton,2016/2/9,Feb,2016
697e15,/HillaryClinton/status/697160858099650561,Say ‰ÛÏHillary‰Ûù!pic.twitter.com/Wv9oqaiX5e,HillaryClinton,clinton,2016/2/9,Feb,2016
697e15,/HillaryClinton/status/697088393377902592,"It's New Hampshire Primary Day! If you're with Hillary, let her know why by tweeting #ImWithHer.pic.twitter.com/pej94l8M3A",HillaryClinton,clinton,2016/2/9,Feb,2016
697e15,/HillaryClinton/status/697072732547076096,"Granite Staters, today's your day. RT this to remind everyone voting today why we need Hillary in the White House.pic.twitter.com/O7ian6LdnR",HillaryClinton,clinton,2016/2/9,Feb,2016
697e15,/HillaryClinton/status/697034785269661696,"Good morning, New Hampshire! See you at the polls.pic.twitter.com/LXQelTC3XX",HillaryClinton,clinton,2016/2/9,Feb,2016
697e15,/HillaryClinton/status/696903874125254656,"""She's never stopped fighting for children."" 4 people explain why they canvass for Hillary: http://hrc.io/23TMS0iåÊpic.twitter.com/DFeNmlq8V1",HillaryClinton,clinton,2016/2/8,Feb,2016
697e15,/HillaryClinton/status/696877876260532225,"""I will get up every day and do everything I can to make a real difference for you, your families, and our country."" ‰ÛÓHillary in NH",HillaryClinton,clinton,2016/2/8,Feb,2016
697e15,/HillaryClinton/status/696873437122449412,"""It's not enough for a president to stop bad things from happening...I think it's important to try to start good things."" ‰ÛÓHillary in NH",HillaryClinton,clinton,2016/2/8,Feb,2016
697e15,/HillaryClinton/status/696844515479519232,"America's opportunity gap is not just about economic inequality. It is also about racial inequality, and we need to tackle both together.",HillaryClinton,clinton,2016/2/8,Feb,2016
697e15,/HillaryClinton/status/696817282463322113,"""I am here because for nearly two years, Flint's water was poisoned.""https://amp.twimg.com/v/6ed63f9b-1e53-48d8-9973-80b4b7a47098åÊ‰Û_",HillaryClinton,clinton,2016/2/8,Feb,2016
697e15,/HillaryClinton/status/696725455634874368,"Pancakes, coffee, and laughs in Manchester, New Hampshire.pic.twitter.com/FQj9lxiDDb",HillaryClinton,clinton,2016/2/8,Feb,2016
697e15,/HillaryClinton/status/696716488628117504,Sending warmest wishes to everyone celebrating the Lunar New Year! May you have peace and prosperity in the year ahead. -H,HillaryClinton,clinton,2016/2/8,Feb,2016
697e15,/HillaryClinton/status/696696798967156737,This is it: Your last chance to say you're with Hillary before the New Hampshire primary! Commit today:http://hrc.io/1VWYfyOåÊ,HillaryClinton,clinton,2016/2/8,Feb,2016
696e15,/HillaryClinton/status/696427737775472642,"""The children of Flint are just as precious as the children of any other part of America."" ‰ÛÓHillary in Flint todaypic.twitter.com/JlvflCyOYg",HillaryClinton,clinton,2016/2/7,Feb,2016
696e15,/HillaryClinton/status/696418760278683648,‰ÛÏDo not grow weary doing good. Do not get discouraged. Do not give up.‰Ûù ‰ÛÓHillary in Flinthttps://amp.twimg.com/v/82b816a9-4c72-4ee8-9d75-013e9a2ab618åÊ‰Û_,HillaryClinton,clinton,2016/2/7,Feb,2016
696e15,/HillaryClinton/status/696412008971763712,"""This is not merely unacceptable or wrong, though it is both. What happened in Flint is immoral.""https://amp.twimg.com/v/676e0ce2-1c5f-4ab2-9245-f73072af4601åÊ‰Û_",HillaryClinton,clinton,2016/2/7,Feb,2016
696e15,/HillaryClinton/status/696406595442515969,Civil rights activist Fannie Lou Hamer dedicated her life to securing voting rights & ending racial injustice. #BHMpic.twitter.com/dQYPhqA1vD,HillaryClinton,clinton,2016/2/7,Feb,2016
696e15,/HillaryClinton/status/696177630199083008,Only reaction to #GOPdebate? Bring it on.pic.twitter.com/GifU4CEhIM,HillaryClinton,clinton,2016/2/6,Feb,2016
696e15,/HillaryClinton/status/696166430245527553,".@RealDonaldTrump: ‰ÛÏI‰Ûªm the last person she wants to run against."" #GOPdebatepic.twitter.com/g0RM1pwbKk",HillaryClinton,clinton,2016/2/6,Feb,2016
696e15,/HillaryClinton/status/696151083643703296,"When Republican candidates describe deporting millions of immigrants & repealing the ACA as ""leadership."" #GOPdebatepic.twitter.com/8SfzUrYTYX",HillaryClinton,clinton,2016/2/6,Feb,2016
696e15,/HillaryClinton/status/696148121903108096,Confirmed. #GOPdebatepic.twitter.com/z7dcm8n5cX,HillaryClinton,clinton,2016/2/6,Feb,2016
696e15,/HillaryClinton/status/696140660177555456,Here we go. #GOPdebatepic.twitter.com/nc5zEljR23,HillaryClinton,clinton,2016/2/6,Feb,2016
696e15,/HillaryClinton/status/696129268116402177,"Knocking on doors and talking to voters in snowy Manchester, New Hampshire.pic.twitter.com/2dbemcv5rW",HillaryClinton,clinton,2016/2/6,Feb,2016
696e15,/HillaryClinton/status/696115051812487168,"Well done, @NYGovCuomo. LGBT kids don't need to be ""cured"" of anything.https://twitter.com/NYGovCuomo/status/696020683894161408åÊ‰Û_",HillaryClinton,clinton,2016/2/6,Feb,2016
696e15,/HillaryClinton/status/696023384568700928,"A moment backstage in Manchester, NH: ""I'm taking care of my mom, she has Alzheimer's.""https://amp.twimg.com/v/07d6316b-eac1-4188-88dd-d3ad26092249åÊ‰Û_",HillaryClinton,clinton,2016/2/6,Feb,2016
696e15,/HillaryClinton/status/695816747048398848,"You should never have to choose between your family & your paycheck. Proud of all we accomplished with #FMLA23‰ÛÓnext, paid leave for all. -H",HillaryClinton,clinton,2016/2/5,Feb,2016
696e15,/HillaryClinton/status/695804396689584130,"""I‰Ûªm a progressive who likes to get things done. And I‰Ûªve learned that you have to be both a dreamer and a doer."" ‰ÛÓHillary in NH",HillaryClinton,clinton,2016/2/5,Feb,2016
696e15,/HillaryClinton/status/695802677696073728,"""Sen. Sanders & I share big, progressive goals for our country‰ÛÓbut I believe I‰Ûªve laid out stronger plans for how to achieve them."" ‰ÛÓHillary",HillaryClinton,clinton,2016/2/5,Feb,2016
696e15,/HillaryClinton/status/695801168824508416,"""We also need to break barriers of racism, sexism, discrimination against LGBT Americans, immigrants, & people with disabilities."" ‰ÛÓHillary",HillaryClinton,clinton,2016/2/5,Feb,2016
696e15,/HillaryClinton/status/695774072098136064,Dedication.pic.twitter.com/Gyi5RZdAkk,HillaryClinton,clinton,2016/2/5,Feb,2016
696e15,/HillaryClinton/status/695764254855733248,".@BernieSanders I won't cut Social Security. As always, I'll defend it, & I'll expand it. Enough false innuendos. http://hrc.io/socialsecurityåÊ -H",HillaryClinton,clinton,2016/2/5,Feb,2016
696e15,/HillaryClinton/status/695702667742478336,"‰ÛÏIf the kids in a rich suburb of Detroit had been drinking contaminated water, there would have been action.‰Ûùhttps://amp.twimg.com/v/b51cf494-97dd-462e-a901-c280049d684dåÊ‰Û_",HillaryClinton,clinton,2016/2/5,Feb,2016
696e15,/HillaryClinton/status/695689074921885696,My heart is with @SybrinaFulton on Trayvon's birthday. Today I'm carrying the memories of his life she shared with me. -H,HillaryClinton,clinton,2016/2/5,Feb,2016
696e15,/HillaryClinton/status/695665019820888064,"In 1968, Shirley Chisholm became the first African American woman elected to Congress. #BlackHistoryMonthpic.twitter.com/wOmHRbORpw",HillaryClinton,clinton,2016/2/5,Feb,2016
695e15,/HillaryClinton/status/695459206313472000,Share this if you agree. #DemDebatepic.twitter.com/PImohjJgO3,HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695455950392709121,There is no place in America for second-class citizenship. #DemDebatepic.twitter.com/00Oz8md48G,HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695454990069035008,There are more Flints out there‰ÛÓoverwhelmingly low-income communities of color. This is unconscionable. #DemDebate,HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695452827913572352,"""This. Is. An. Emergency."" ‰ÛÓHillary  calling for action on the Flint water crisis #DemDebate",HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695450203868954629,"No questions on this at #DemDebate, but a reminder: women deserve a champion in the White House.pic.twitter.com/QEtLUH2twa",HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695445837296480256,There is only one person who is ready to be commander in chief on stage at the #DemDebate.,HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695444302869057537,The president doesn't get to choose what issues come to her desk. Navigating foreign policy challenges is part of the job. #DemDebate,HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695443310744240129,"The president is also the commander in chief. Only one candidate has the experience, judgment, and plans to keep us safe. #DemDebate",HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695442138281041920,Talking about a vote in 2002 is not a plan to defeat the threat of terrorism we face today. #DemDebate,HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695436667398725632,"""I'm fighting for people who cannot wait for [change]. And I'm not making promises that I cannot keep."" #DemDebatehttps://amp.twimg.com/v/ec49ca9f-f59f-4da3-b7ff-99d94f06a5f9åÊ‰Û_",HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695431440620650497,"""I'm a progressive who gets things done. Cherry-picking a quote here or there doesn't change my record."" ‰ÛÓHillary #DemDebate",HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695430320485629952,"If we're going to get into labels, it wasn't very progressive to vote against the Brady Bill five times, and immigration reform. #DemDebate",HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695429834768449536,This shouldn't be a debate about labels‰ÛÓit should be about making progress. Share this if you agree. #DemDebatepic.twitter.com/l5NC4DX6Bv,HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695429603754553344,Health care should be a human right. We should build on the Affordable Care Act‰ÛÓnot start over. #DemDebatepic.twitter.com/MWKGC87yRQ,HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695427552957968386,RT if you're cheering on Hillary tonight. #DemDebatepic.twitter.com/VkOwanPMtx,HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695364002570874885,Amen.https://twitter.com/senwarren/status/695326631100080128åÊ‰Û_,HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695233669909204993,"‰ÛÏPractice the discipline of gratitude.‰Ûù Hillary on faith, humility, and living a life of service. #DemTownHallhttps://amp.twimg.com/v/619785b4-4936-4982-946b-0bbfda5d5bbbåÊ‰Û_",HillaryClinton,clinton,2016/2/4,Feb,2016
695e15,/HillaryClinton/status/695095748413755392,"We have more to do for equality. We're going to fight for LGBT rights, women's rights, voting rights, workers' rights‰ÛÓand more. #DemTownHall",HillaryClinton,clinton,2016/2/3,Feb,2016
695e15,/HillaryClinton/status/695094625976127488,"It is absolutely unconscionable to lose 33,000 Americans a year to gun violence. We are going to take on the gun lobby. #DemTownHall",HillaryClinton,clinton,2016/2/3,Feb,2016
695e15,/HillaryClinton/status/695092432929701892,We need to fix our criminal justice system and address substance use disorders. Prison is not a substitute for treatment. #DemTownHall,HillaryClinton,clinton,2016/2/3,Feb,2016
695e15,/HillaryClinton/status/695086025660579840,"Hillary on facing years of politically motivated attacks: ""I‰Ûªm still standing and I will be standing."" #DemTownHall",HillaryClinton,clinton,2016/2/3,Feb,2016
695e15,/HillaryClinton/status/695085202243248128,"#DemTownHall Q: ""How are you going to defend yourself against right-wing attacks?""Hillary: ""I've had a lot of practice.""",HillaryClinton,clinton,2016/2/3,Feb,2016
695e15,/HillaryClinton/status/695083785025675264,The commander in chief must do everything she can to keep America safe‰ÛÓbut military action should always be the last resort. #DemTownHall,HillaryClinton,clinton,2016/2/3,Feb,2016
