,date,year,id,link,retweet,text,author
760,7/22,2016,7.57E+17,/HillaryClinton/status/756612369070055425,FALSE,"""The last thing we need is somebody running for president who talks trash about America."" ‰ÛÓHillary in Tampa",HillaryClinton
761,7/22,2016,7.57E+17,/HillaryClinton/status/756611324596092928,FALSE,"""We need more love and kindness in this country...The last thing we need are leaders who try to divide us even more than we are."" ‰ÛÓHillary",HillaryClinton
762,7/22,2016,7.57E+17,/HillaryClinton/status/756609331840315392,FALSE,"""As I recall, we had a revolution to make sure we didn't have someone who said, 'I can fix it alone.'"" ‰ÛÓHillaryhttps://twitter.com/HillaryClinton/status/756609196704038913åÊ‰Û_",HillaryClinton
763,7/22,2016,7.57E+17,/HillaryClinton/status/756609196704038913,FALSE,"""I've never heard an American leader...claiming that he's all we need. That's not a democracy, my friends."" ‰ÛÓHillary",HillaryClinton
764,7/22,2016,7.57E+17,/HillaryClinton/status/756608171125465088,FALSE,Donald Trump‰Ûªs speech last night took it to a whole new level. He offered a lot of anger and fear and resentment‰ÛÓbut no solutions.,HillaryClinton
765,7/22,2016,7.57E+17,/HillaryClinton/status/756607664763834368,FALSE,"‰ÛÏI never thought I‰Ûªd say these words, but Ted Cruz was right...in this election, do the right thing and vote your conscience.‰Ûù ‰ÛÓHillary",HillaryClinton
766,7/22,2016,7.57E+17,/HillaryClinton/status/756607450074185730,FALSE,"""Hard to believe they spent so much time talking about me and no time talking about jobs or education or health care."" ‰ÛÓHillary on the RNC",HillaryClinton
767,7/22,2016,7.57E+17,/HillaryClinton/status/756582517566681089,FALSE,Monitoring the horrific situation in Munich. We stand with our friends in Germany as they work to bring those responsible to justice. -H,HillaryClinton
768,7/22,2016,7.57E+17,/HillaryClinton/status/756520404626214912,FALSE,"This is Trump's party. This could be Trump's America.Don't let it.https://amp.twimg.com/v/4737f95e-8d07-4ce3-9c06-289dfed12f4aåÊ‰Û_",HillaryClinton
769,7/21,2016,7.56E+17,/HillaryClinton/status/756333445358481412,FALSE,"As of tonight, only one thing is standing between Donald Trump and the presidency: all of us. Get your free sticker:http://hrc.io/2akTAdpåÊ",HillaryClinton
770,7/21,2016,7.56E+17,/HillaryClinton/status/756331886704730112,FALSE,"This is real‰ÛÓDonald Trump just accepted the @GOP nomination.RT if you agree: We can't let him become president.pic.twitter.com/3C5WLPv33W",HillaryClinton
771,7/21,2016,7.56E+17,/HillaryClinton/status/756331289037402112,FALSE,"""I‰Ûªm with you*"" ‰ÛÓ@realDonaldTrump*Not included: women, African Americans, LGBT people, Muslims, Latinos, immigrants...",HillaryClinton
772,7/21,2016,7.56E+17,/HillaryClinton/status/756330871238561792,FALSE,History is watching.https://amp.twimg.com/v/9f8edc75-c7d8-4403-b63d-7a7ff8591fe7åÊ‰Û_,HillaryClinton
773,7/21,2016,7.56E+17,/HillaryClinton/status/756325432002244609,FALSE,We are better than this.,HillaryClinton
774,7/21,2016,7.56E+17,/HillaryClinton/status/756323589570322432,FALSE,"Your party's official platform supports ‰ÛÏconversion therapy,‰Ûù  @realDonaldTrump.https://twitter.com/ZekeJMiller/status/756321995436863489åÊ‰Û_",HillaryClinton
775,7/21,2016,7.56E+17,/HillaryClinton/status/756321959391162368,FALSE,"Here's how the Republican ticket would ""protect"" LGBT Americans. #RNCinCLEpic.twitter.com/bcHNM1EMxL",HillaryClinton
776,7/21,2016,7.56E+17,/HillaryClinton/status/756321039609651200,FALSE,Trump is right about one thing. #RNCinCLEpic.twitter.com/oU8lr9hqMd,HillaryClinton
777,7/21,2016,7.56E+17,/HillaryClinton/status/756319596366495750,FALSE,"You are not our voice, @realDonaldTrump.",HillaryClinton
778,7/21,2016,7.56E+17,/HillaryClinton/status/756317550909292544,FALSE,.@TheEconomist ranked a Donald Trump presidency as the third greatest threat to the global economy. #RNCinCLEpic.twitter.com/XyvcFbZ6s1,HillaryClinton
779,7/21,2016,7.56E+17,/HillaryClinton/status/756316324096274435,FALSE,Let's review the record.pic.twitter.com/l1ntdZY9fM,HillaryClinton
780,7/21,2016,7.56E+17,/HillaryClinton/status/756315520484384769,FALSE,"If Trump wants to talk about debt, let‰Ûªs start with the $34 trillion (that's a ""t"") his tax plan would run up.pic.twitter.com/n8ZdJJnSSg",HillaryClinton
781,7/21,2016,7.56E+17,/HillaryClinton/status/756286150550118401,FALSE,.@MarshaBlackburn has the best words when you're not running for president. #RNCinCLEpic.twitter.com/iSWmSK80Bm,HillaryClinton
782,7/21,2016,7.56E+17,/HillaryClinton/status/756263886379155456,FALSE,"""It's pretty obvious he doesn't know a lot about the issues."" ‰ÛÓ@SenateMajLdr on TrumpWe couldn't agree more, Mitchhttps://amp.twimg.com/v/0c2f7cb9-2b80-4ce3-927f-fb7ab43c5df7åÊ‰Û_",HillaryClinton
783,7/21,2016,7.56E+17,/HillaryClinton/status/756099802752880642,FALSE,Donald Trump is...occasionally right. #RNCinCLEhttps://amp.twimg.com/v/796fa5e9-29de-4ed0-896f-d00809018bbdåÊ‰Û_,HillaryClinton
784,7/20,2016,7.56E+17,/HillaryClinton/status/755967178285907968,FALSE,Vote your conscience.http://hillaryclinton.com/voteåÊ,HillaryClinton
785,7/20,2016,7.56E+17,/HillaryClinton/status/755962165446766592,FALSE,Mike Pence tried to legalize LGBT discrimination in Indiana‰ÛÓand cost the state millions in the process. http://hrc.io/2ai9TYsåÊ #RNCinCLE,HillaryClinton
786,7/20,2016,7.56E+17,/HillaryClinton/status/755959963433000960,FALSE,"You don't say, Mike. #RNCinCLEpic.twitter.com/rmW3NOw0ac",HillaryClinton
787,7/20,2016,7.56E+17,/HillaryClinton/status/755957580703404032,FALSE,"If you thought Donald Trump was going to pick a running mate who would appeal to moderates, think again.pic.twitter.com/ZTYI5MnMYq",HillaryClinton
788,7/20,2016,7.56E+17,/HillaryClinton/status/755955611788054528,FALSE,Donald Trump chose one of the most anti-LGBT politicians in the country to be his Vice President. #RNCinCLEpic.twitter.com/krj1yThzKp,HillaryClinton
789,7/20,2016,7.56E+17,/HillaryClinton/status/755950742310154241,FALSE,We made this when we thought Newt might be Trump‰Ûªs VP pick. He wasn‰Ûªt. Here you go anyway! #RNCinCLEpic.twitter.com/HGZ55tJpTY,HillaryClinton
790,7/20,2016,7.56E+17,/HillaryClinton/status/755938754590715904,FALSE,"""Pathological liar.""""Out of a psychology textbook.""""Narcissist."" ‰ÛÓ@tedcruz on Trump, 78 days ago #RNCinCLEhttps://amp.twimg.com/v/41ca11c4-773b-4781-8037-973ac567135fåÊ‰Û_",HillaryClinton
791,7/20,2016,7.56E+17,/HillaryClinton/status/755938539792134144,FALSE,"Very big of you, @MarcoRubio. #RNCinCLEpic.twitter.com/1aVwsiIRpK",HillaryClinton
792,7/20,2016,7.56E+17,/HillaryClinton/status/755930994109059072,FALSE,"Neo-Nazis, white supremacists, and anti-Semites: three groups @realDonaldTrump is bringing together.https://amp.twimg.com/v/d54ccdaf-3fa0-415c-95a0-d18fdb339e53åÊ‰Û_",HillaryClinton
793,7/20,2016,7.56E+17,/HillaryClinton/status/755905315120480259,FALSE,"I applaud the 5th Circuit for blocking Texas's voter ID law‰ÛÓone of the most restrictive in America. Let's make voting easier, not harder. -H",HillaryClinton
794,7/20,2016,7.56E+17,/HillaryClinton/status/755871154729025537,FALSE,What our president says matters. We can't let @realDonaldTrump's hateful words speak for us.pic.twitter.com/L8WymYbvls,HillaryClinton
795,7/20,2016,7.56E+17,/HillaryClinton/status/755858863300026368,FALSE,"This week in 1848, the Seneca Falls Convention declared that women deserve equal rights.168 years later...pic.twitter.com/h0TXCr4Rn4",HillaryClinton
796,7/20,2016,7.56E+17,/HillaryClinton/status/755733883870703616,FALSE,"On the #RNCinCLE's ""economy night,"" here's everything we learned about Donald Trump's economic plan:https://amp.twimg.com/v/577741f6-91ae-4aa5-954d-7bc5664ae101åÊ‰Û_",HillaryClinton
797,7/19,2016,7.56E+17,/HillaryClinton/status/755600468483551232,FALSE,So...what exactly did we learn tonight about Donald Trump's economic plan? #RNCinCLEhttps://amp.twimg.com/v/577741f6-91ae-4aa5-954d-7bc5664ae101åÊ‰Û_,HillaryClinton
798,7/19,2016,7.56E+17,/HillaryClinton/status/755592356146085888,FALSE,It's not brain surgery: Republicans tend to be a bit more truth-y when the presidency isn't on the line. #RNCinCLEpic.twitter.com/LX3y5Iq7p7,HillaryClinton
799,7/19,2016,7.56E+17,/HillaryClinton/status/755591516995805184,FALSE,"If Donald Trump wants to make America great again, he should start by actually making things in America.https://amp.twimg.com/v/75f8fd38-a147-47f1-bb79-b3e49d5f57f1åÊ‰Û_",HillaryClinton
800,7/19,2016,7.56E+17,/HillaryClinton/status/755588987033645056,FALSE,"You're too kind, @SenCapito. #RNCinCLEpic.twitter.com/Onui0YFCNh",HillaryClinton
801,7/19,2016,7.56E+17,/HillaryClinton/status/755587002989412353,FALSE,"Lots of talk of ""talent and drive"" about someone who repeatedly drives his businesses into the ground. #RNCinCLEhttps://amp.twimg.com/v/feeba773-e7cd-4dc6-b5e3-c8f5ec9d8a36åÊ‰Û_",HillaryClinton
802,7/19,2016,7.56E+17,/HillaryClinton/status/755584109439754241,FALSE,"This small business owner sold Donald Trump pianos for his Atlantic City casino.Trump stiffed him for the payment.https://amp.twimg.com/v/f4a5560d-cb29-4f08-9048-a0bf90a250b9åÊ‰Û_",HillaryClinton
803,7/19,2016,7.56E+17,/HillaryClinton/status/755581715918229504,FALSE,"If you think Chris Christie can lecture anyone on ethics, we have a bridge to sell you. http://nyti.ms/2asoddaåÊ #RNCinCLE",HillaryClinton
804,7/19,2016,7.56E+17,/HillaryClinton/status/755580704440913920,FALSE,"Not according to your anti-woman, anti-LGBT, anti-immigrant @GOP platform. #RNCinCLEhttps://twitter.com/PRyan/status/755575257713344513åÊ‰Û_",HillaryClinton
805,7/19,2016,7.56E+17,/HillaryClinton/status/755545375361134597,FALSE,Let's do this.pic.twitter.com/DtYYBDTWE6,HillaryClinton
806,7/19,2016,7.56E+17,/HillaryClinton/status/755534632897175552,FALSE,"On this day in 1984, @TheDemocrats nominated Geraldine Ferraro‰ÛÓthe first woman VP nominee on a major party ticket.pic.twitter.com/DzB7PdyABY",HillaryClinton
807,7/19,2016,7.56E+17,/HillaryClinton/status/755503761473302528,FALSE,"1973:  Donald Trump is sued for housing discrimination.Hillary begins her career at the Children's Defense Fund.http://hrc.io/2a9UM0gåÊ",HillaryClinton
808,7/19,2016,7.55E+17,/HillaryClinton/status/755482327266897920,FALSE,"""He's built his empire on other people's backs."" ‰ÛÓA small business owner who Donald Trump still owes $30,000https://amp.twimg.com/v/f4a5560d-cb29-4f08-9048-a0bf90a250b9åÊ‰Û_",HillaryClinton
809,7/19,2016,7.55E+17,/HillaryClinton/status/755436780086759425,FALSE,"We think Trump's been involved in more than 5,500 lawsuits. We're going to try and read them all in 4 hours: http://hrc.io/2a9fUUiåÊ",HillaryClinton
810,7/19,2016,7.55E+17,/HillaryClinton/status/755420257125212161,FALSE,"""Nothing is more ridiculous than Trump's claim that he's the enemy of Wall Street."" ‰ÛÓ@BarneyFrankhttps://amp.twimg.com/v/e1017354-b0a3-44c8-8726-f850e317b406åÊ‰Û_",HillaryClinton
811,7/19,2016,7.55E+17,/HillaryClinton/status/755403653498884096,FALSE,"We‰Ûªre going to enfranchise as many Americans as possible, and we're going to win. Join us: http://hrc.io/2a8TBhkåÊhttps://amp.twimg.com/v/45cb07c2-a0cb-47b5-ac37-cd156a77a31cåÊ‰Û_",HillaryClinton
812,7/19,2016,7.55E+17,/HillaryClinton/status/755374488213086209,FALSE,"A small business owner sold Donald Trump pianos for his Atlantic City casino.Trump stiffed him for the payment.https://amp.twimg.com/v/c5880b9b-574a-4b66-bbc5-012642d8ae1aåÊ‰Û_",HillaryClinton
813,7/18,2016,7.55E+17,/HillaryClinton/status/755240874771116032,FALSE,A good reminder. #RNCinCLEpic.twitter.com/h64AePQG0x,HillaryClinton
814,7/18,2016,7.55E+17,/HillaryClinton/status/755223154168066050,FALSE,"Republicans have a lot of nice things to say‰ÛÓwhen it's not an election year. Thanks, Mayor Giuliani. #RNCinCLEpic.twitter.com/h24PKVqPFE",HillaryClinton
815,7/18,2016,7.55E+17,/HillaryClinton/status/755222229365972992,FALSE,Republicans say the world doesn't respect us. The world disagrees. #RNCinCLEpic.twitter.com/xDCAikvvUo,HillaryClinton
816,7/18,2016,7.55E+17,/HillaryClinton/status/755179347812548608,FALSE,"""Donald Trump lost control of his own convention before it even started."" #RNCinCLEhttps://amp.twimg.com/v/4ed4c9e8-6851-4451-9c7b-3c7bdbb9269aåÊ‰Û_",HillaryClinton
817,7/18,2016,7.55E+17,/HillaryClinton/status/755161979866652672,FALSE,"Lincoln called it ""terrible."" FDR said he hated it.@realDonaldTrump? ""I love war.""https://amp.twimg.com/v/52b533e8-18b7-41d5-88ee-f4b379eddb5cåÊ‰Û_",HillaryClinton
818,7/18,2016,7.55E+17,/HillaryClinton/status/755148197522051072,FALSE,Today‰Ûªs #RNCinCLE theme: ‰ÛÏLaw and Order.‰Ûùhttps://amp.twimg.com/v/b8138346-31ed-413c-9dbb-d18971f9f260åÊ‰Û_,HillaryClinton
819,7/18,2016,7.55E+17,/HillaryClinton/status/755141681570312192,FALSE,"""I think Hillary will go down as one of the finest secretaries of state we've had."" ‰ÛÒ@POTUShttps://amp.twimg.com/v/d2149949-bb31-4391-99c3-08a2d60f5032åÊ‰Û_",HillaryClinton
820,7/18,2016,7.55E+17,/HillaryClinton/status/755121581827977216,FALSE,We can't let these two anywhere near the White House.pic.twitter.com/lcvUYk0Fiy,HillaryClinton
821,7/18,2016,7.55E+17,/HillaryClinton/status/755088649759428608,FALSE,"""I‰Ûªm pleased to announce a nationwide drive to get 3 million people to register to vote and commit to vote in this election."" ‰ÛÓHillary",HillaryClinton
822,7/18,2016,7.55E+17,/HillaryClinton/status/755087553003393024,FALSE,"We're watching the Party of Lincoln become the Party of Trump.That's not just a loss for our country‰ÛÓit's a threat.",HillaryClinton
823,7/18,2016,7.55E+17,/HillaryClinton/status/755086189112221696,FALSE,White Americans need to do a better job of listening when African Americans talk about the seen and unseen barriers that you face every day.,HillaryClinton
824,7/18,2016,7.55E+17,/HillaryClinton/status/755085094843478016,FALSE,People who care about protecting the lives of police officers should be committed to getting assault weapons off our streets.,HillaryClinton
825,7/18,2016,7.55E+17,/HillaryClinton/status/755071063843680256,FALSE,Donald Trump: We're going to do everything we can to make sure you never become president. http://hrc.io/letteråÊhttps://amp.twimg.com/v/ebd301b4-29ee-4310-8cf8-4c88a0c8b476åÊ‰Û_,HillaryClinton
826,7/18,2016,7.55E+17,/HillaryClinton/status/755058365936447488,FALSE,"Confessions of a Republican:""I was a Republican... Trump, he's a different kind of man. This man scares me.""https://amp.twimg.com/v/5406c866-ba80-43a1-8838-4f4f58c70ae0åÊ‰Û_",HillaryClinton
827,7/18,2016,7.55E+17,/HillaryClinton/status/755021918718132225,FALSE,"""I think the Party is about to make a terrible mistake in Cleveland."" A confession from a Republican on Trump:https://amp.twimg.com/v/9d0e62bd-ec8f-4f50-bee0-6e85e04add4aåÊ‰Û_",HillaryClinton
828,7/17,2016,7.55E+17,/HillaryClinton/status/754872190957301761,FALSE,"""Are you going to vote for the guy who wants to build a wall or for someone who's building bridges?"" ‰ÛÓ@Lin_Manuelhttps://amp.twimg.com/v/5cb66808-2443-4656-aecd-7939bc5e803fåÊ‰Û_",HillaryClinton
829,7/17,2016,7.55E+17,/HillaryClinton/status/754791361556062208,FALSE,Just a few of the ways @realDonaldTrump has proven that he's unfit for the presidency:https://amp.twimg.com/v/a7031062-d610-4514-ba7b-f9a1f682e050åÊ‰Û_,HillaryClinton
830,7/17,2016,7.55E+17,/HillaryClinton/status/754681490768736256,FALSE,That time Donald Trump introduced his running mate...sort of.https://amp.twimg.com/v/86ff1f38-1884-4b09-a4a0-f267307f8370åÊ‰Û_,HillaryClinton
831,7/16,2016,7.54E+17,/HillaryClinton/status/754431177335779329,FALSE,We‰Ûªve got to say with one voice that Latinos are a vital part of the American community.https://amp.twimg.com/v/42055a86-c421-4833-86e2-ac5bf5636b05åÊ‰Û_,HillaryClinton
832,7/16,2016,7.54E+17,/HillaryClinton/status/754406021024612352,FALSE,What kind of president do we want our kids looking up to?https://amp.twimg.com/v/9f8edc75-c7d8-4403-b63d-7a7ff8591fe7åÊ‰Û_,HillaryClinton
833,7/16,2016,7.54E+17,/HillaryClinton/status/754379364301701120,FALSE,"Mike Pence would outlaw abortion.And Donald Trump just made him his running mate.pic.twitter.com/RLOgEFzW7S",HillaryClinton
834,7/16,2016,7.54E+17,/HillaryClinton/status/754348981648515072,FALSE,"Bad for: The economy Women Immigrants  And *literally* the planetpic.twitter.com/M0s5sQOGrd",HillaryClinton
835,7/16,2016,7.54E+17,/HillaryClinton/status/754340847655813120,FALSE,"Well, ‰ÛÜ*we‰Ûªve*‰ÛÜ got plenty to say about Mike Pence. Here you go:pic.twitter.com/LGbVGvN7F7",HillaryClinton
836,7/16,2016,7.54E+17,/HillaryClinton/status/754338319522201600,FALSE,"""I long for the day that Roe v. Wade is sent to the ash heap of history."" ‰ÛÓTrump's VP pick, Mike Pencehttps://amp.twimg.com/v/45c4a7ee-0d0e-40b3-90b5-e6eaf5a17ba7åÊ‰Û_",HillaryClinton
837,7/16,2016,7.54E+17,/HillaryClinton/status/754330779535024129,FALSE,FACT: Mike Pence advocated for legislation that allowed businesses to discriminate against LGBT people.https://amp.twimg.com/v/2038e076-2e54-4553-80d4-729f19369b41åÊ‰Û_,HillaryClinton
838,7/16,2016,7.54E+17,/HillaryClinton/status/754313788938072064,FALSE,"Donald Trump:Always divisive.Not so decisive.https://amp.twimg.com/v/f99a7b02-52cf-44cf-aea5-02eb04fd9c40åÊ‰Û_",HillaryClinton
839,7/15,2016,7.54E+17,/HillaryClinton/status/754121501729849344,FALSE,Hillary on the situation in #Turkey.pic.twitter.com/WwpeKFXwX1,HillaryClinton
840,7/15,2016,7.54E+17,/HillaryClinton/status/753999369595158528,FALSE,Mike Pence: He‰Ûªs Donald Trump with a different haircut.pic.twitter.com/R2hYduGaym,HillaryClinton
841,7/15,2016,7.54E+17,/HillaryClinton/status/753978880097222656,FALSE,"If you like Donald Trump, you‰Ûªre going to love his choice for vice president.pic.twitter.com/5F5jIz89HA",HillaryClinton
842,7/15,2016,7.54E+17,/HillaryClinton/status/753976302970044416,FALSE,"Get to know Trump's VP pick, Mike Pence: current governor of Indiana and potential disaster for America.http://hrc.io/29YvIcdåÊ",HillaryClinton
843,7/15,2016,7.54E+17,/HillaryClinton/status/753971186820870144,FALSE,"If you had any doubts about Trump sticking with his dangerous plan for America, say hello to his VP pick.pic.twitter.com/xuFClfZeLi",HillaryClinton
844,7/15,2016,7.54E+17,/HillaryClinton/status/753968719626326016,FALSE,It's official: @realDonaldTrump just chose Mike Pence as his running mate. What you need to know about him:https://amp.twimg.com/v/45c4a7ee-0d0e-40b3-90b5-e6eaf5a17ba7åÊ‰Û_,HillaryClinton
845,7/14,2016,7.54E+17,/HillaryClinton/status/753796129263788032,FALSE,"""Every American stands in strong solidarity with the people of France"" ‰ÛÓHillary on the attack in Nicepic.twitter.com/BBGgHucSE0",HillaryClinton
846,7/14,2016,7.54E+17,/HillaryClinton/status/753620486257569792,FALSE,"When our kids are scared by our politicians and policy debates, it‰Ûªs a sign something has gone badly off the rails.https://amp.twimg.com/v/9f8edc75-c7d8-4403-b63d-7a7ff8591fe7åÊ‰Û_",HillaryClinton
847,7/14,2016,7.54E+17,/HillaryClinton/status/753618387369095168,FALSE,"Next week in Cleveland, Republicans will nominate someone who thinks ‰ÛÏLatino outreach‰Ûù is tweeting out a picture of a taco bowl.",HillaryClinton
848,7/14,2016,7.54E+17,/HillaryClinton/status/753617215568613377,FALSE,"‰ÛÏFor families making less than $125,000 a year, we‰Ûªll eliminate tuition at public colleges and universities.‰Ûù ‰ÛÓHillary",HillaryClinton
849,7/14,2016,7.54E+17,/HillaryClinton/status/753616440880693249,FALSE,"""We need to close the gender pay gap...Latinas earn just 55 cents for every dollar earned by a white man. That is just outrageous."" ‰ÛÓHillary",HillaryClinton
850,7/14,2016,7.54E+17,/HillaryClinton/status/753560766645620736,FALSE,"Remember: When @realDonaldTrump opens his mouth, our kids are listening.https://amp.twimg.com/v/9f8edc75-c7d8-4403-b63d-7a7ff8591fe7åÊ‰Û_",HillaryClinton
851,7/13,2016,7.53E+17,/HillaryClinton/status/753416049949675520,FALSE,Gun violence against Americans is all of our problem. We need to solve it together.https://amp.twimg.com/v/0b720cc0-b5b7-422a-9661-2fe5157d0875åÊ‰Û_,HillaryClinton
852,7/13,2016,7.53E+17,/HillaryClinton/status/753395070523629568,FALSE,"In the presence of practical, tactical brilliance @hamiltonmusical.pic.twitter.com/iIkjPoWLhA",HillaryClinton
853,7/13,2016,7.53E+17,/HillaryClinton/status/753382670730571777,FALSE,"In America, we lift each other up. We build bridges, not walls. We stand together because we're stronger together.https://amp.twimg.com/v/450d416b-ce8a-4242-b24d-4b9d673712d8åÊ‰Û_",HillaryClinton
854,7/13,2016,7.53E+17,/HillaryClinton/status/753321799681572864,FALSE,"Let‰Ûªs be more than allies to each other.Let‰Ûªs take on each other‰Ûªs struggles as our own.https://amp.twimg.com/v/f771e133-d872-4a05-b46c-bec7a3cfb827åÊ‰Û_",HillaryClinton
855,7/13,2016,7.53E+17,/HillaryClinton/status/753277643664027648,FALSE,"""Donald Trump‰Ûªs campaign adds up to an ugly, dangerous message to America. A message that you should be afraid."" ‰ÛÓHillary",HillaryClinton
856,7/13,2016,7.53E+17,/HillaryClinton/status/753277364612788224,FALSE,"""I do wish Donald would listen to other people once in a while. He might actually learn something. But...he only listens to himself.""",HillaryClinton
857,7/13,2016,7.53E+17,/HillaryClinton/status/753276953780744193,FALSE,"Imagine if Trump had not just Twitter to go after critics and opponents, but also the IRS‰ÛÓor our military. Do you think he‰Ûªd be restrained?",HillaryClinton
858,7/13,2016,7.53E+17,/HillaryClinton/status/753276435968757760,FALSE,"Trump has banished members of the press who have criticized him.Is there any doubt he would do the same as president?",HillaryClinton
859,7/13,2016,7.53E+17,/HillaryClinton/status/753275598894751744,FALSE,"""Even this‰ÛÓthe killing of black people by police‰ÛÓis somehow all about him."" ‰ÛÓHillary on Trumphttps://twitter.com/JohnJHarwood/status/753060285162881024åÊ‰Û_",HillaryClinton
860,7/13,2016,7.53E+17,/HillaryClinton/status/753275280077316096,FALSE,"In times like these, we need a president who can help pull ustogether, not split us apart.And that's why Donald Trump is so dangerous.",HillaryClinton
861,7/13,2016,7.53E+17,/HillaryClinton/status/753273975338364928,FALSE,"These things can be true at once:We need criminal justice reform.We need to support police.We need to do more to stop gun violence.",HillaryClinton
862,7/13,2016,7.53E+17,/HillaryClinton/status/753271643179540481,FALSE,"""The words Lincoln spoke all those years ago hold resonance for us now...he said: 'A house divided against itself cannot stand.'"" ‰ÛÓHillary",HillaryClinton
863,7/13,2016,7.53E+17,/HillaryClinton/status/753237572273500160,FALSE,"In America, we're always stronger together.pic.twitter.com/s9wAMfIywe",HillaryClinton
864,7/12,2016,7.53E+17,/HillaryClinton/status/753055678391083013,FALSE,"Thank you, @BernieSanders. Proud to fight alongside you.pic.twitter.com/v6GbG89BUk",HillaryClinton
865,7/12,2016,7.53E+17,/HillaryClinton/status/753008496099090432,FALSE,"Happy birthday, Malala! Thank you for fighting for every girl's right to an education.pic.twitter.com/GjC69J0rSr",HillaryClinton
866,7/12,2016,7.53E+17,/HillaryClinton/status/752954885646278656,FALSE,Taking on systemic racism‰ÛÓand rebuilding trust between police and citizens‰ÛÓwill require contributions from us all.pic.twitter.com/dXhKHEvZ2r,HillaryClinton
867,7/12,2016,7.53E+17,/HillaryClinton/status/752913890548199425,FALSE,"""Hillary Clinton will make an outstanding president and I am proud to stand with her today."" ‰ÛÓ@BernieSandershttps://amp.twimg.com/v/0282414b-36b3-4cb3-aa21-345fd1edd75båÊ‰Û_",HillaryClinton
868,7/12,2016,7.53E+17,/HillaryClinton/status/752901286677377024,FALSE,"Together, let‰Ûªs go win this election.pic.twitter.com/lRSwpk9y4b",HillaryClinton
869,7/12,2016,7.53E+17,/HillaryClinton/status/752900404460023809,FALSE,"To everyone who poured your heart and soul into Bernie‰Ûªs campaign, thank you. Our country desperately needs your voices.",HillaryClinton
870,7/12,2016,7.53E+17,/HillaryClinton/status/752899016996814848,FALSE,"Let‰Ûªs expand Social Security‰ÛÓnot cut or privatize it.Let‰Ûªs offer paid family leave.Let‰Ûªs guarantee equal pay for women once and for all.",HillaryClinton
871,7/12,2016,7.53E+17,/HillaryClinton/status/752897336007913472,FALSE,"$7.25 an hour is a starvation wage. So sorry Donald, if you‰Ûªre watching, we‰Ûªre not cutting the minimum wage, we‰Ûªre raising the minimum wage.",HillaryClinton
872,7/12,2016,7.53E+17,/HillaryClinton/status/752895261807116288,FALSE,"Thank you, @BernieSanders, not just for your endorsement, but for a lifetime of fighting injustice.",HillaryClinton
873,7/12,2016,7.53E+17,/HillaryClinton/status/752893748158296068,FALSE,"""Hillary Clinton will make an outstanding president, and I am proud to stand with her today."" ‰ÛÓ@BernieSanders",HillaryClinton
874,7/12,2016,7.53E+17,/HillaryClinton/status/752889790169841665,FALSE,"""If anyone out there thinks this election is not important...think about the SCOTUS justices Donald Trump will nominate."" ‰ÛÓ@BernieSanders",HillaryClinton
875,7/12,2016,7.53E+17,/HillaryClinton/status/752888042688577536,FALSE,"""I have come here to make it as clear as possible as to why I am endorsing Hillary Clinton."" ‰ÛÓ@BernieSanders in New Hampshire",HillaryClinton
876,7/12,2016,7.53E+17,/HillaryClinton/status/752887334786531328,FALSE,"""She will be the Democratic nominee...and I intend to do everything I can to make certain she will be the next president."" ‰ÛÓ@BernieSanders",HillaryClinton
877,7/12,2016,7.53E+17,/HillaryClinton/status/752863722020929536,FALSE,Donald Trump in the Oval Office is flat-out dangerous. We can‰Ûªt let it happen.pic.twitter.com/nisFcVaJMf,HillaryClinton
878,7/11,2016,7.53E+17,/HillaryClinton/status/752691462223966208,FALSE,"Praising some of the world's most notorious, brutal dictators should be a red flag for a presidential candidate.https://amp.twimg.com/v/06d359e1-0d50-4e84-aa3b-3d0d0ba3b0deåÊ‰Û_",HillaryClinton
879,7/11,2016,7.53E+17,/HillaryClinton/status/752666171791454208,FALSE,"""They picked a nominee whose only plan is to build a higher wall."" ‰ÛÓ@POTUS on @realDonaldTrump's dangerous policieshttps://amp.twimg.com/v/724a0ec1-af72-4958-9fdf-356b032589deåÊ‰Û_",HillaryClinton
880,7/11,2016,7.53E+17,/HillaryClinton/status/752535107437600768,FALSE,"New ad: Donald Trump's number one foreign policy advisor? Himself.And his ""very good brain.""https://amp.twimg.com/v/a0313c3c-bb02-4c45-b11d-0e47ce1ee679åÊ‰Û_",HillaryClinton
881,7/11,2016,7.52E+17,/HillaryClinton/status/752491213840904192,FALSE,You have a problem when a candidate looks to Saddam Hussein and Kim Jong-un as examples of good leadership.http://hrc.io/29Bfy9IåÊ,HillaryClinton
882,7/11,2016,7.52E+17,/HillaryClinton/status/752474802699415557,FALSE,What does it say about a presidential candidate when he consistently showers praise on brutal dictators?https://amp.twimg.com/v/5e867f87-cd70-4e10-b95a-f9f95415c5acåÊ‰Û_,HillaryClinton
883,7/10,2016,7.52E+17,/HillaryClinton/status/752333772322959360,FALSE,"""Hillary is not somebody who fears the future. She believes that it is ours to shape."" ‰ÛÓ@POTUSpic.twitter.com/cSAdZFNa4G",HillaryClinton
884,7/10,2016,7.52E+17,/HillaryClinton/status/752272179627233281,FALSE,"""You can count on her, and how she won‰Ûªt waver, and she won‰Ûªt back down, and she will not quit."" ‰ÛÓ@POTUSpic.twitter.com/BYCgixAh8K",HillaryClinton
